Transaction ID,Transaction Date,Menu,Category,Menu ID,Qty,Price,Total Spent,Payment Method,Order Type
SUN-6592547,2023-10-04,New York Cheesecake,Dessert,DST-03,4,42000,168000,Debit Card,Online Order
SUN-2300045,2023-08-15,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Digital Wallet,Unknown
SUN-4515150,2023-12-05,Club Sandwich,Food,FOD-05,3,45000,135000,Cash,Take Away
SUN-1804459,2023-06-08,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Debit Card,Take Away
SUN-9074492,2023-03-05,Buttermilk Fried Chicken,Food,FOD-01,,48000,,Debit Card,Online Order
SUN-7427599,2023-06-17,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Debit Card,Online Order
SUN-6013910,2023-01-31,Cafe Latte,Drinks,DRK-03,4,32000,128000,Unknown,Take Away
SUN-2294473,2023-12-29,Espreso Single,Drinks,DRK-01,2,22000,44000,Digital Wallet,Take Away
SUN-5155579,2023-01-26,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Digital Wallet,Unknown
SUN-1947407,2023-06-05,Club Sandwich,Food,FOD-05,2,45000,90000,Cash,Unknown
SUN-7076925,2023-05-11,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Debit Card,Dine In
SUN-9369167,2023-08-28,New York Cheesecake,Dessert,DST-03,2,42000,84000,Digital Wallet,Online Order
SUN-4710603,2023-10-01,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Debit Card,Online Order
SUN-2079848,2023-02-02,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Dine In
SUN-4454813,2023-04-13,Club Sandwich,Food,FOD-05,4,45000,180000,Unknown,Online Order
SUN-3830741,2023-07-11,Espreso Single,Drinks,DRK-01,3,22000,66000,Cash,Dine In
SUN-8545765,2023-09-13,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Debit Card,Take Away
SUN-4110291,2023-10-03,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Unknown,Unknown
SUN-8248672,2023-06-07,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Cash,Dine In
SUN-8011440,2023-06-21,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Unknown,Take Away
SUN-4805635,2023-02-09,Espreso Single,Drinks,DRK-01,1,22000,22000,Debit Card,Online Order
SUN-5155624,2023-09-23,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Cash,Dine In
SUN-4617022,2023-02-12,New York Cheesecake,Dessert,DST-03,2,42000,84000,Unknown,Take Away
SUN-4427887,2023-08-31,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Digital Wallet,Unknown
SUN-2196345,2023-04-30,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Debit Card,Unknown
SUN-6964504,2023-02-10,New York Cheesecake,Dessert,DST-03,4,42000,168000,Cash,Unknown
SUN-4762376,2023-11-05,Iced Americano,Drinks,DRK-02,4,28000,112000,Digital Wallet,Take Away
SUN-5076334,2023-06-24,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Debit Card,Dine In
SUN-5007784,2023-01-09,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Dine In
SUN-9223586,2023-01-12,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Debit Card,Take Away
SUN-9477366,2023-07-13,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Digital Wallet,Take Away
SUN-5672417,2023-02-03,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Debit Card,Online Order
SUN-7168530,2023-09-08,Iced Americano,Drinks,DRK-02,4,28000,112000,Digital Wallet,Online Order
SUN-8915486,2023-09-03,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Unknown,Take Away
SUN-8048196,2023-09-01,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Dine In
SUN-8796392,2023-03-22,Cafe Latte,Drinks,DRK-03,3,32000,96000,Digital Wallet,Online Order
SUN-3961908,2023-11-25,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Cash,Unknown
SUN-5552052,2023-01-19,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Debit Card,Online Order
SUN-8065120,2023-11-15,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Debit Card,Dine In
SUN-3742445,2023-06-20,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Digital Wallet,Dine In
SUN-4419517,2023-06-05,Iced Americano,Drinks,DRK-02,2,28000,56000,Debit Card,Online Order
SUN-9673114,2023-09-12,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Debit Card,Dine In
SUN-6780458,2023-05-18,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Unknown,Take Away
SUN-3074557,2023-04-13,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Unknown,Unknown
SUN-9227601,2023-05-19,Espreso Single,Drinks,DRK-01,1,22000,22000,Cash,Dine In
SUN-3972557,2023-03-11,Iced Americano,Drinks,DRK-02,4,28000,112000,Digital Wallet,Dine In
SUN-3534734,2023-06-26,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Cash,Take Away
SUN-9273808,2023-03-26,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Debit Card,Unknown
SUN-1789083,2023-09-24,New York Cheesecake,Dessert,DST-03,1,42000,42000,Unknown,Take Away
SUN-5942817,2023-01-09,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Cash,Dine In
SUN-8315875,2023-04-14,Iced Americano,Drinks,DRK-02,3,28000,84000,Digital Wallet,Online Order
SUN-8142190,2023-01-16,Espreso Single,Drinks,DRK-01,1,22000,22000,Cash,Take Away
SUN-3495189,2023-01-07,Club Sandwich,Food,FOD-05,1,45000,45000,Debit Card,Unknown
SUN-7298795,2023-06-18,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Debit Card,Unknown
SUN-6422341,2023-02-04,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Unknown,Unknown
SUN-9072949,2023-03-20,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Online Order
SUN-7193752,2023-08-22,Cafe Latte,Drinks,DRK-03,1,32000,32000,Cash,Dine In
SUN-4055469,2023-06-06,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Cash,Take Away
SUN-1003269,2023-08-28,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Digital Wallet,Online Order
SUN-2314787,2023-11-30,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Unknown,Dine In
SUN-9945656,2023-01-07,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Debit Card,Unknown
SUN-4953526,2023-10-21,Iced Americano,Drinks,DRK-02,3,28000,84000,Debit Card,Unknown
SUN-4970395,2023-02-07,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Debit Card,Online Order
SUN-5067423,2023-10-29,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Online Order
SUN-9503327,2023-11-15,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Debit Card,Online Order
SUN-2013905,2023-12-06,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Debit Card,Take Away
SUN-1986203,2023-02-07,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Online Order
SUN-3762836,2023-09-01,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Debit Card,Dine In
SUN-9254494,2023-02-09,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Digital Wallet,Unknown
SUN-4630701,2023-06-09,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Unknown,Online Order
SUN-2282362,2023-03-29,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Debit Card,Dine In
SUN-9051364,2023-01-27,Cafe Latte,Drinks,DRK-03,2,32000,64000,Digital Wallet,Online Order
SUN-4051770,2023-09-30,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Debit Card,Dine In
SUN-2155534,2023-09-21,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Debit Card,Take Away
SUN-2552908,2023-04-19,Espreso Single,Drinks,DRK-01,2,22000,44000,Cash,Dine In
SUN-2770272,2023-02-10,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Digital Wallet,Unknown
SUN-9051587,2023-09-05,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Cash,Dine In
SUN-6826960,2023-04-21,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Cash,Dine In
SUN-7057614,2023-01-21,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Debit Card,Online Order
SUN-6678958,2023-04-13,Iced Americano,Drinks,DRK-02,2,28000,56000,Debit Card,Dine In
SUN-2422936,2023-05-23,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Debit Card,Online Order
SUN-7321381,2023-12-09,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Digital Wallet,Online Order
SUN-1161125,2023-03-06,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Digital Wallet,Online Order
SUN-3288146,2023-11-13,Iced Americano,Drinks,DRK-02,3,28000,84000,Debit Card,Online Order
SUN-7361062,2023-10-22,Club Sandwich,Food,FOD-05,2,45000,90000,Unknown,Take Away
SUN-1040195,2023-04-03,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Digital Wallet,Dine In
SUN-5301792,2023-05-31,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Unknown,Online Order
SUN-9490741,2023-05-17,Cafe Latte,Drinks,DRK-03,2,32000,64000,Unknown,Online Order
SUN-1689090,2023-08-28,Iced Americano,Drinks,DRK-02,4,28000,112000,Cash,Take Away
SUN-4053014,2023-06-24,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Take Away
SUN-2189980,2023-05-13,Nasi Goreng Kampung,Food,FOD-03,,38000,,Unknown,Dine In
SUN-9188391,2023-01-18,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Digital Wallet,Dine In
SUN-8073424,2023-10-27,Cafe Latte,Drinks,DRK-03,2,32000,64000,Unknown,Dine In
SUN-3679215,2023-01-08,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Cash,Take Away
SUN-8680676,2023-01-25,Cafe Latte,Drinks,DRK-03,2,32000,64000,Cash,Take Away
SUN-3379299,2023-07-27,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Cash,Dine In
SUN-6937744,2023-08-25,Cafe Latte,Drinks,DRK-03,1,32000,32000,Cash,Take Away
SUN-4614131,2023-07-02,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Unknown,Take Away
SUN-5085750,2023-07-09,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Digital Wallet,Dine In
SUN-8977047,2023-08-18,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Unknown,Dine In
SUN-7368376,2023-08-04,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Unknown,Take Away
SUN-3144749,2023-11-17,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Debit Card,Take Away
SUN-9730297,2023-04-30,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Digital Wallet,Online Order
SUN-2381622,2023-02-20,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Cash,Take Away
SUN-6711714,2023-02-08,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Cash,Dine In
SUN-6764065,2023-11-24,Espreso Single,Drinks,DRK-01,4,22000,88000,Unknown,Unknown
SUN-8932502,2023-08-07,Iced Americano,Drinks,DRK-02,3,28000,84000,Unknown,Online Order
SUN-3372516,2023-03-18,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Cash,Dine In
SUN-3099624,2023-10-27,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Unknown,Take Away
SUN-7037053,2023-12-03,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Unknown,Take Away
SUN-2498495,2023-11-24,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Unknown,Take Away
SUN-3239510,2023-02-27,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Debit Card,Dine In
SUN-8090274,2023-03-30,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Unknown,Dine In
SUN-5334122,2023-05-26,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Debit Card,Online Order
SUN-1838714,2023-03-03,Iced Americano,Drinks,DRK-02,1,28000,28000,Unknown,Take Away
SUN-3146510,2023-09-26,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Digital Wallet,Take Away
SUN-2752675,2023-10-13,Espreso Single,Drinks,DRK-01,4,22000,88000,Debit Card,Online Order
SUN-4575216,2023-03-15,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Debit Card,Dine In
SUN-6862240,2023-11-10,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Debit Card,Take Away
SUN-7601874,2023-02-12,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Digital Wallet,Online Order
SUN-5586062,2023-10-23,New York Cheesecake,Dessert,DST-03,4,42000,168000,Unknown,Unknown
SUN-8557580,2023-04-09,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Digital Wallet,Dine In
SUN-1022613,2023-08-07,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Digital Wallet,Online Order
SUN-8907357,2023-05-03,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Debit Card,Dine In
SUN-2575448,2023-09-02,Espreso Single,Drinks,DRK-01,2,22000,44000,Debit Card,Dine In
SUN-7159439,2023-11-20,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Dine In
SUN-6104302,2023-06-07,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Digital Wallet,Online Order
SUN-7311415,2023-04-02,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Debit Card,Dine In
SUN-2043319,2023-01-27,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Digital Wallet,Dine In
SUN-8457012,2023-09-06,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Debit Card,Unknown
SUN-9904710,2023-09-17,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Digital Wallet,Take Away
SUN-5636766,2023-11-01,New York Cheesecake,Dessert,DST-03,3,42000,126000,Digital Wallet,Unknown
SUN-1192490,2023-04-15,Club Sandwich,Food,FOD-05,,45000,,Debit Card,Online Order
SUN-1416726,2023-01-05,Cafe Latte,Drinks,DRK-03,1,32000,32000,Debit Card,Unknown
SUN-6103089,2023-11-03,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Digital Wallet,Online Order
SUN-7135017,2023-04-10,Cafe Latte,Drinks,DRK-03,2,32000,64000,Digital Wallet,Online Order
SUN-8746914,2023-09-21,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Digital Wallet,Take Away
SUN-1637245,2023-11-26,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Digital Wallet,Unknown
SUN-7233710,2023-04-21,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Digital Wallet,Take Away
SUN-8886603,2023-08-01,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Debit Card,Online Order
SUN-9119590,2023-04-27,Iced Americano,Drinks,DRK-02,1,28000,28000,Debit Card,Take Away
SUN-4538483,2023-03-03,Cafe Latte,Drinks,DRK-03,4,32000,128000,Debit Card,Dine In
SUN-5027387,2023-03-20,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Debit Card,Take Away
SUN-5551788,2023-06-30,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Digital Wallet,Online Order
SUN-3779543,2023-02-15,New York Cheesecake,Dessert,DST-03,2,42000,84000,Cash,Unknown
SUN-6696878,2023-05-27,Club Sandwich,Food,FOD-05,1,45000,45000,Digital Wallet,Unknown
SUN-6478583,2023-05-18,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Cash,Take Away
SUN-1532471,2023-11-01,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Cash,Dine In
SUN-1536081,2023-07-27,Club Sandwich,Food,FOD-05,1,45000,45000,Unknown,Online Order
SUN-9663948,2023-10-17,Iced Americano,Drinks,DRK-02,3,28000,84000,Debit Card,Online Order
SUN-5741172,2023-09-10,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Digital Wallet,Dine In
SUN-4579450,2023-04-29,New York Cheesecake,Dessert,DST-03,3,42000,126000,Unknown,Unknown
SUN-2465887,2023-03-31,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Debit Card,Dine In
SUN-1751198,2023-12-25,Espreso Single,Drinks,DRK-01,1,22000,22000,Debit Card,Dine In
SUN-5865773,2023-11-08,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,Take Away
SUN-1015772,2023-01-18,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Unknown,Dine In
SUN-8743722,2023-10-06,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Digital Wallet,Dine In
SUN-6701767,2023-11-29,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Digital Wallet,Dine In
SUN-2659338,2023-12-17,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Unknown,Take Away
SUN-2016211,2023-02-05,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Digital Wallet,Unknown
SUN-1605879,2023-05-26,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Digital Wallet,Take Away
SUN-3757181,2023-07-22,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Unknown,Take Away
SUN-1641642,2023-08-24,Iced Americano,Drinks,DRK-02,1,28000,28000,Digital Wallet,Online Order
SUN-6735323,2023-06-02,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Cash,Dine In
SUN-4510984,2023-04-07,Cafe Latte,Drinks,DRK-03,1,32000,32000,Digital Wallet,Dine In
SUN-2437680,2023-10-28,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Cash,Dine In
SUN-3508273,2023-11-06,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Debit Card,Dine In
SUN-6865173,2023-06-25,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Dine In
SUN-5951346,2023-03-17,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Digital Wallet,Take Away
SUN-6823995,2023-04-13,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Cash,Dine In
SUN-3209102,2023-03-30,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Debit Card,Take Away
SUN-7832290,2023-09-18,Cafe Latte,Drinks,DRK-03,3,32000,96000,Digital Wallet,Online Order
SUN-3650806,2023-07-11,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Debit Card,Take Away
SUN-4092439,2023-05-20,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Cash,Take Away
SUN-4878003,2023-01-17,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Digital Wallet,Dine In
SUN-6795596,2023-06-05,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Unknown,Dine In
SUN-8169001,2023-10-27,Cafe Latte,Drinks,DRK-03,2,32000,64000,Unknown,Dine In
SUN-4370687,2023-10-25,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Debit Card,Unknown
SUN-5163001,2023-09-17,New York Cheesecake,Dessert,DST-03,2,42000,84000,Cash,Dine In
SUN-2109050,2023-05-11,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Debit Card,Unknown
SUN-5281068,2023-12-14,Cafe Latte,Drinks,DRK-03,3,32000,96000,Digital Wallet,Dine In
SUN-5290929,2023-07-13,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Unknown,Online Order
SUN-2026622,2023-07-23,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Debit Card,Online Order
SUN-1860686,2023-10-23,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Unknown,Unknown
SUN-7813761,2023-03-04,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Digital Wallet,Online Order
SUN-7641483,2023-10-29,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Cash,Dine In
SUN-4520638,2023-12-28,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Unknown,Dine In
SUN-7074691,2023-09-07,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Cash,Take Away
SUN-9472990,2023-09-03,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Online Order
SUN-9986517,2023-09-17,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Cash,Take Away
SUN-1068319,2023-05-27,Espreso Single,Drinks,DRK-01,4,22000,88000,Debit Card,Online Order
SUN-6655869,2023-02-04,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Debit Card,Online Order
SUN-3062243,2023-07-29,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Cash,Dine In
SUN-9796030,2023-07-19,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Debit Card,Unknown
SUN-9231344,2023-02-28,Club Sandwich,Food,FOD-05,4,45000,180000,Unknown,Take Away
SUN-9418539,2023-08-07,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,Online Order
SUN-1709759,2023-10-09,Cafe Latte,Drinks,DRK-03,3,32000,96000,Unknown,Online Order
SUN-2244115,2023-02-21,Iced Americano,Drinks,DRK-02,2,28000,56000,Digital Wallet,Take Away
SUN-1524558,2023-08-17,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Debit Card,Online Order
SUN-7180177,2023-11-21,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Unknown,Dine In
SUN-4048750,2023-01-26,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Digital Wallet,Take Away
SUN-9537718,2023-09-04,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Unknown,Unknown
SUN-5086544,2023-01-27,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Digital Wallet,Online Order
SUN-5815650,2023-02-07,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Unknown,Unknown
SUN-9942075,2023-11-08,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Cash,Take Away
SUN-1821650,2023-02-14,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Digital Wallet,Take Away
SUN-3329131,2023-06-07,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Debit Card,Online Order
SUN-1242849,2023-02-07,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Online Order
SUN-2883416,2023-02-08,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Digital Wallet,Online Order
SUN-5734234,2023-02-22,Cafe Latte,Drinks,DRK-03,1,32000,32000,Digital Wallet,Dine In
SUN-3276803,2023-07-09,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Cash,Take Away
SUN-9483137,2023-08-04,Cafe Latte,Drinks,DRK-03,2,32000,64000,Debit Card,Dine In
SUN-7281495,2023-02-08,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Debit Card,Take Away
SUN-9626606,2023-02-05,Espreso Single,Drinks,DRK-01,3,22000,66000,Digital Wallet,Dine In
SUN-3037005,2023-05-05,New York Cheesecake,Dessert,DST-03,2,42000,84000,Unknown,Take Away
SUN-3206511,2023-05-30,Cafe Latte,Drinks,DRK-03,4,32000,128000,Digital Wallet,Online Order
SUN-8649749,2023-03-11,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Digital Wallet,Dine In
SUN-3809814,2023-04-16,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Digital Wallet,Online Order
SUN-2841699,2023-09-06,New York Cheesecake,Dessert,DST-03,2,42000,84000,Digital Wallet,Unknown
SUN-6703711,2023-08-27,Iced Americano,Drinks,DRK-02,3,28000,84000,Debit Card,Online Order
SUN-5963977,2023-10-30,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Digital Wallet,Online Order
SUN-7168996,2023-09-18,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Unknown,Dine In
SUN-9356359,2023-06-16,Cafe Latte,Drinks,DRK-03,2,32000,64000,Debit Card,Dine In
SUN-4777925,2023-08-22,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Digital Wallet,Dine In
SUN-1042785,2023-12-14,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Cash,Unknown
SUN-1510390,2023-08-06,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Cash,Dine In
SUN-5184144,2023-08-04,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Take Away
SUN-2779870,2023-07-23,Club Sandwich,Food,FOD-05,4,45000,180000,Debit Card,Dine In
SUN-6408699,2023-01-14,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Digital Wallet,Dine In
SUN-5051188,2023-10-08,Espreso Single,Drinks,DRK-01,1,22000,22000,Unknown,Online Order
SUN-5384331,2023-10-02,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Digital Wallet,Online Order
SUN-3860793,2023-07-02,Cafe Latte,Drinks,DRK-03,1,32000,32000,Debit Card,Dine In
SUN-5051488,2023-12-17,Club Sandwich,Food,FOD-05,1,45000,45000,Digital Wallet,Online Order
SUN-1864042,2023-03-20,New York Cheesecake,Dessert,DST-03,2,42000,84000,Cash,Take Away
SUN-1874565,2023-08-30,Espreso Single,Drinks,DRK-01,2,22000,44000,Debit Card,Online Order
SUN-3943746,2023-02-09,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Cash,Take Away
SUN-7923311,2023-01-20,Club Sandwich,Food,FOD-05,4,45000,180000,Unknown,Online Order
SUN-9486202,2023-08-08,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Debit Card,Dine In
SUN-6592661,2023-09-27,New York Cheesecake,Dessert,DST-03,3,42000,126000,Unknown,Dine In
SUN-1340681,2023-10-21,Cafe Latte,Drinks,DRK-03,1,32000,32000,Digital Wallet,Take Away
SUN-3215096,2023-01-24,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Digital Wallet,Online Order
SUN-5856737,2023-09-19,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Dine In
SUN-8969659,2023-08-15,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Digital Wallet,Take Away
SUN-6055496,2023-09-16,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Digital Wallet,Take Away
SUN-4856680,2023-06-20,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Digital Wallet,Dine In
SUN-3666774,2023-10-11,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Digital Wallet,Online Order
SUN-8158880,2023-11-12,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Digital Wallet,Dine In
SUN-2300725,2023-01-30,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Digital Wallet,Online Order
